Location,LocationHierarchy,%locals_audience_Android,%locals_audience_Other,%locals_audience_adolecent,%locals_audience_adult,%locals_audience_elder,%locals_audience_graduated,%locals_audience_high_school,%locals_audience_home,%locals_audience_iOS,%locals_audience_man,%locals_audience_middle_age,%locals_audience_no_degree,%locals_audience_recent,%locals_audience_woman,%locals_audience_young_adult,%ven_audience_Android,%ven_audience_Other,%ven_audience_adolecent,%ven_audience_adult,%ven_audience_elder,%ven_audience_graduated,%ven_audience_high_school,%ven_audience_home,%ven_audience_iOS,%ven_audience_man,%ven_audience_middle_age,%ven_audience_no_degree,%ven_audience_recent,%ven_audience_woman,%ven_audience_young_adult,Frequency,audience_Android,audience_Android_man,audience_Android_woman,audience_Other,audience_Other_man,audience_Other_woman,audience_adolecent,audience_adolecent_graduated,audience_adolecent_high_school,audience_adolecent_man,audience_adolecent_no_degree,audience_adolecent_woman,audience_adult,audience_adult_graduated,audience_adult_high_school,audience_adult_man,audience_adult_no_degree,audience_adult_woman,audience_elder,audience_elder_graduated,audience_elder_high_school,audience_elder_man,audience_elder_no_degree,audience_elder_woman,audience_graduated,audience_graduated_man,audience_graduated_woman,audience_high_school,audience_high_school_man,audience_high_school_woman,audience_home,audience_home_man,audience_home_woman,audience_iOS,audience_iOS_man,audience_iOS_woman,audience_locals_Android,audience_locals_Other,audience_locals_adolecent,audience_locals_adolecent_graduated,audience_locals_adolecent_high_school,audience_locals_adolecent_no_degree,audience_locals_adult,audience_locals_adult_graduated,audience_locals_adult_high_school,audience_locals_adult_no_degree,audience_locals_elder,audience_locals_elder_graduated,audience_locals_elder_high_school,audience_locals_elder_no_degree,audience_locals_graduated,audience_locals_high_school,audience_locals_home,audience_locals_iOS,audience_locals_man,audience_locals_middle_age,audience_locals_middle_age_graduated,audience_locals_middle_age_high_school,audience_locals_middle_age_no_degree,audience_locals_no_degree,audience_locals_recent,audience_locals_woman,audience_locals_young_adult,audience_locals_young_adult_graduated,audience_locals_young_adult_high_school,audience_locals_young_adult_no_degree,audience_man,audience_middle_age,audience_middle_age_graduated,audience_middle_age_high_school,audience_middle_age_man,audience_middle_age_no_degree,audience_middle_age_woman,audience_no_degree,audience_no_degree_man,audience_no_degree_woman,audience_recent,audience_recent_man,audience_recent_woman,audience_woman,audience_young_adult,audience_young_adult_graduated,audience_young_adult_high_school,audience_young_adult_man,audience_young_adult_no_degree,audience_young_adult_woman,venezuelans,allmigrants,allpopulation,allnonmigrant,ven/migrants,ven/pop,100ven/migrants,100ven/pop,not_enough_data,%diff_audience_home,%diff_audience_recent,%diff_audience_man,%diff_audience_woman,%diff_audience_adolecent,%diff_audience_young_adult,%diff_audience_adult,%diff_audience_middle_age,%diff_audience_elder,%diff_audience_graduated,%diff_audience_high_school,%diff_audience_no_degree,%diff_audience_iOS,%diff_audience_Android,%diff_audience_Other,ramv_venezuelans,fb/ramv,display_audience_Android,display_audience_Android_man,display_audience_Android_woman,display_audience_Other,display_audience_Other_man,display_audience_Other_woman,display_audience_adolecent,display_audience_adolecent_graduated,display_audience_adolecent_high_school,display_audience_adolecent_man,display_audience_adolecent_no_degree,display_audience_adolecent_woman,display_audience_adult,display_audience_adult_graduated,display_audience_adult_high_school,display_audience_adult_man,display_audience_adult_no_degree,display_audience_adult_woman,display_audience_elder,display_audience_elder_graduated,display_audience_elder_high_school,display_audience_elder_man,display_audience_elder_no_degree,display_audience_elder_woman,display_audience_graduated,display_audience_graduated_man,display_audience_graduated_woman,display_audience_high_school,display_audience_high_school_man,display_audience_high_school_woman,display_audience_home,display_audience_home_man,display_audience_home_woman,display_audience_iOS,display_audience_iOS_man,display_audience_iOS_woman,display_audience_locals_Android,display_audience_locals_Other,display_audience_locals_adolecent,display_audience_locals_adolecent_graduated,display_audience_locals_adolecent_high_school,display_audience_locals_adolecent_no_degree,display_audience_locals_adult,display_audience_locals_adult_graduated,display_audience_locals_adult_high_school,display_audience_locals_adult_no_degree,display_audience_locals_elder,display_audience_locals_elder_graduated,display_audience_locals_elder_high_school,display_audience_locals_elder_no_degree,display_audience_locals_graduated,display_audience_locals_high_school,display_audience_locals_home,display_audience_locals_iOS,display_audience_locals_man,display_audience_locals_middle_age,display_audience_locals_middle_age_graduated,display_audience_locals_middle_age_high_school,display_audience_locals_middle_age_no_degree,display_audience_locals_no_degree,display_audience_locals_recent,display_audience_locals_woman,display_audience_locals_young_adult,display_audience_locals_young_adult_graduated,display_audience_locals_young_adult_high_school,display_audience_locals_young_adult_no_degree,display_audience_man,display_audience_middle_age,display_audience_middle_age_graduated,display_audience_middle_age_high_school,display_audience_middle_age_man,display_audience_middle_age_no_degree,display_audience_middle_age_woman,display_audience_no_degree,display_audience_no_degree_man,display_audience_no_degree_woman,display_audience_recent,display_audience_recent_man,display_audience_recent_woman,display_audience_woman,display_audience_young_adult,display_audience_young_adult_graduated,display_audience_young_adult_high_school,display_audience_young_adult_man,display_audience_young_adult_no_degree,display_audience_young_adult_woman
"Boyaca, Colombia",State,70.93,24.22,13.87,34.25,2.23,35.71,23.21,64.47,4.84,48.21,20.55,41.07,35.53,51.79,29.11,53.75,33.75,11.36,35.23,11.36,40.85,19.72,60.22,12.5,56.34,11.36,39.44,39.78,43.66,30.68,Monthly,4300.0,2300.0,2000.0,2700.0,1600.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,3100.0,1400.0,1000.0,1800.0,1200.0,1300.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,2900.0,1600.0,1300.0,1400.0,1000.0,1000.0,5600.0,3100.0,2500.0,1000.0,1000.0,1000.0,410000.0,140000.0,81000.0,12000.0,25000.0,44000.0,200000.0,90000.0,35000.0,72000.0,13000.0,3900.0,1500.0,7200.0,200000.0,130000.0,490000.0,28000.0,270000.0,120000.0,38000.0,15000.0,65000.0,230000.0,270000.0,290000.0,170000.0,61000.0,52000.0,54000.0,4000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,2800.0,1600.0,1200.0,3700.0,2000.0,1600.0,3100.0,2700.0,1100.0,1000.0,1500.0,1000.0,1200.0,7100.0,18000.0,590000.0,570000.0,0.3944,0.0120,39.44,1.20,False,-4.26,4.26,8.12,-8.12,-2.51,1.57,0.98,-9.18,9.14,5.13,-3.5,-1.63,7.66,-17.18,9.53,3822.0,1.8576661433804291,4.3K,2.3K,2.0K,2.7K,1.6K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,3.1K,1.4K,1.0K,1.8K,1.2K,1.3K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,2.9K,1.6K,1.3K,1.4K,1.0K,1.0K,5.6K,3.1K,2.5K,1.0K,1.0K,1.0K,410K,140K,81K,12K,25K,44K,200K,90K,35K,72K,13K,3.9K,1.5K,7.2K,200K,130K,490K,28K,270K,120K,38K,15K,65K,230K,270K,290K,170K,61K,52K,54K,4.0K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,2.8K,1.6K,1.2K,3.7K,2.0K,1.6K,3.1K,2.7K,1.1K,1.0K,1.5K,1.0K,1.2K
"Caqueta, Colombia",State,65.6,31.87,17.12,34.24,1.57,29.52,18.1,70.63,2.53,47.62,16.64,52.38,29.37,52.38,30.43,33.33,33.33,20.0,20.0,20.0,33.33,33.33,61.54,33.33,50.0,20.0,33.33,38.46,50.0,20.0,Monthly,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1600.0,1000.0,1000.0,1000.0,1000.0,1000.0,140000.0,68000.0,36000.0,4100.0,8200.0,24000.0,72000.0,28000.0,11000.0,33000.0,3300.0,1000.0,1000.0,2400.0,62000.0,38000.0,190000.0,5400.0,100000.0,35000.0,9600.0,3400.0,22000.0,110000.0,79000.0,110000.0,64000.0,20000.0,16000.0,28000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1800.0,11000.0,220000.0,210000.0,0.1636,0.0082,16.36,0.82,False,-9.09,9.09,2.38,-2.38,2.88,-10.43,-14.24,3.36,18.43,3.81,15.24,-19.05,30.8,-32.27,1.47,35.0,51.42857142857143,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,1.6K,1.0K,1.0K,1.0K,1.0K,1.0K,140K,68K,36K,4.1K,8.2K,24K,72K,28K,11K,33K,3.3K,1.0K,1.0K,2.4K,62K,38K,190K,5.4K,100K,35K,9.6K,3.4K,22K,110K,79K,110K,64K,20K,16K,28K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K
"Cauca, Colombia",State,68.43,27.99,15.55,34.21,2.02,32.31,20.0,69.05,3.58,50.0,17.11,47.69,30.95,50.0,31.1,51.61,32.26,13.89,33.33,13.89,38.89,20.37,64.71,16.13,54.72,13.89,40.74,35.29,45.28,25.0,Monthly,3200.0,1700.0,1500.0,2000.0,1200.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,2400.0,1000.0,1000.0,1400.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,2100.0,1100.0,1000.0,1100.0,1000.0,1000.0,4400.0,2500.0,1900.0,1000.0,1000.0,1000.0,440000.0,180000.0,100000.0,14000.0,25000.0,66000.0,220000.0,91000.0,37000.0,96000.0,13000.0,3500.0,1500.0,8300.0,210000.0,130000.0,580000.0,23000.0,320000.0,110000.0,35000.0,14000.0,64000.0,310000.0,260000.0,320000.0,200000.0,66000.0,53000.0,80000.0,2900.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,2200.0,1300.0,1000.0,2400.0,1200.0,1100.0,2400.0,1800.0,1000.0,1000.0,1000.0,1000.0,1000.0,5300.0,22000.0,660000.0,640000.0,0.2409,0.0080,24.09,0.80,False,-4.34,4.34,4.72,-4.72,-1.66,-6.1,-0.88,-3.22,11.87,6.58,0.37,-6.95,12.55,-16.82,4.26,1084.0,4.88929889298893,3.2K,1.7K,1.5K,2.0K,1.2K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,2.4K,1.0K,1.0K,1.4K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,2.1K,1.1K,1.0K,1.1K,1.0K,1.0K,4.4K,2.5K,1.9K,1.0K,1.0K,1.0K,440K,180K,100K,14K,25K,66K,220K,91K,37K,96K,13K,3.5K,1.5K,8.3K,210K,130K,580K,23K,320K,110K,35K,14K,64K,310K,260K,320K,200K,66K,53K,80K,2.9K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,2.2K,1.3K,1.0K,2.4K,1.2K,1.1K,2.4K,1.8K,1.0K,1.0K,1.0K,1.0K,1.0K
"Cesar, Colombia",State,66.78,29.32,15.97,35.48,1.77,36.07,19.67,73.08,3.91,47.54,17.74,44.26,26.92,52.46,29.03,58.82,38.24,10.96,39.33,2.81,35.4,20.35,76.37,2.94,48.48,10.39,44.25,23.63,51.52,36.52,Monthly,20000.0,9300.0,11000.0,13000.0,7100.0,6400.0,3900.0,1000.0,1100.0,1700.0,2100.0,2200.0,14000.0,5500.0,2200.0,6900.0,6100.0,6800.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,12000.0,6000.0,6400.0,6900.0,3300.0,3700.0,32000.0,15000.0,16000.0,1000.0,1000.0,1000.0,410000.0,180000.0,99000.0,18000.0,25000.0,54000.0,220000.0,96000.0,36000.0,89000.0,11000.0,2700.0,1100.0,6800.0,220000.0,120000.0,570000.0,24000.0,290000.0,110000.0,35000.0,13000.0,61000.0,270000.0,210000.0,320000.0,180000.0,70000.0,45000.0,67000.0,16000.0,3700.0,1100.0,1000.0,1700.0,2100.0,2000.0,15000.0,7200.0,7400.0,9900.0,4400.0,5400.0,17000.0,13000.0,5000.0,3100.0,6100.0,4300.0,6300.0,34000.0,49000.0,670000.0,610000.0,0.6939,0.0507,69.39,5.07,False,3.3,-3.3,0.94,-0.94,-5.01,7.48,3.84,-7.35,1.03,-0.67,0.68,-0.01,-0.97,-7.95,8.92,20148.0,1.687512408179472,20K,9.3K,11K,13K,7.1K,6.4K,3.9K,1.0K,1.1K,1.7K,2.1K,2.2K,14K,5.5K,2.2K,6.9K,6.1K,6.8K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,12K,6.0K,6.4K,6.9K,3.3K,3.7K,32K,15K,16K,1.0K,1.0K,1.0K,410K,180K,99K,18K,25K,54K,220K,96K,36K,89K,11K,2.7K,1.1K,6.8K,220K,120K,570K,24K,290K,110K,35K,13K,61K,270K,210K,320K,180K,70K,45K,67K,16K,3.7K,1.1K,1.0K,1.7K,2.1K,2.0K,15K,7.2K,7.4K,9.9K,4.4K,5.4K,17K,13K,5.0K,3.1K,6.1K,4.3K,6.3K
"Choco, Colombia",State,65.67,31.14,17.5,36.34,1.75,35.17,16.55,69.15,3.18,47.95,13.46,48.28,30.85,52.05,30.96,33.33,33.33,20.0,20.0,20.0,33.33,33.33,50.0,33.33,50.0,20.0,33.33,50.0,50.0,20.0,Monthly,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,97000.0,46000.0,26000.0,3500.0,5400.0,17000.0,54000.0,24000.0,6700.0,23000.0,2600.0,1000.0,1000.0,1600.0,51000.0,24000.0,130000.0,4700.0,70000.0,20000.0,6800.0,1800.0,12000.0,70000.0,58000.0,76000.0,46000.0,17000.0,9800.0,19000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,6000.0,150000.0,140000.0,0.1667,0.0067,16.67,0.67,True,-19.15,19.15,2.05,-2.05,2.5,-10.96,-16.34,6.54,18.25,-1.84,16.78,-14.94,30.15,-32.34,2.19,210.0,4.761904761904762,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,97K,46K,26K,3.5K,5.4K,17K,54K,24K,6.7K,23K,2.6K,1.0K,1.0K,1.6K,51K,24K,130K,4.7K,70K,20K,6.8K,1.8K,12K,70K,58K,76K,46K,17K,9.8K,19K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K
"Cordoba, Colombia",State,65.95,30.96,17.47,33.6,1.88,32.88,19.18,76.67,3.1,47.95,17.47,47.95,23.33,52.05,29.57,55.97,36.57,11.03,37.5,7.35,36.51,21.43,78.43,7.46,52.0,9.56,42.06,21.57,48.0,34.56,Monthly,7500.0,3700.0,3800.0,4900.0,2800.0,2200.0,1500.0,1000.0,1000.0,1000.0,1000.0,1000.0,5100.0,2100.0,1000.0,2700.0,2200.0,2400.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,4600.0,2300.0,2300.0,2700.0,1400.0,1300.0,12000.0,6100.0,5600.0,1000.0,1000.0,1000.0,490000.0,230000.0,130000.0,20000.0,32000.0,76000.0,250000.0,100000.0,39000.0,110000.0,14000.0,3200.0,1300.0,9000.0,240000.0,140000.0,690000.0,23000.0,350000.0,130000.0,37000.0,14000.0,74000.0,350000.0,210000.0,380000.0,220000.0,78000.0,55000.0,85000.0,6500.0,1300.0,1000.0,1000.0,1000.0,1000.0,1000.0,5300.0,2800.0,2500.0,3300.0,1600.0,1600.0,6000.0,4700.0,1900.0,1200.0,2500.0,1600.0,2200.0,13000.0,31000.0,760000.0,730000.0,0.4194,0.0171,41.94,1.71,False,1.76,-1.76,4.05,-4.05,-6.44,4.99,3.9,-7.91,5.47,3.63,2.25,-5.88,4.37,-9.98,5.61,6165.0,2.10867802108678,7.5K,3.7K,3.8K,4.9K,2.8K,2.2K,1.5K,1.0K,1.0K,1.0K,1.0K,1.0K,5.1K,2.1K,1.0K,2.7K,2.2K,2.4K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,4.6K,2.3K,2.3K,2.7K,1.4K,1.3K,12K,6.1K,5.6K,1.0K,1.0K,1.0K,490K,230K,130K,20K,32K,76K,250K,100K,39K,110K,14K,3.2K,1.3K,9.0K,240K,140K,690K,23K,350K,130K,37K,14K,74K,350K,210K,380K,220K,78K,55K,85K,6.5K,1.3K,1.0K,1.0K,1.0K,1.0K,1.0K,5.3K,2.8K,2.5K,3.3K,1.6K,1.6K,6.0K,4.7K,1.9K,1.2K,2.5K,1.6K,2.2K
"Guaviare, Colombia",State,64.71,32.35,18.47,34.09,2.84,28.74,19.54,63.64,2.94,51.43,16.19,51.72,36.36,48.57,28.41,33.33,33.33,20.0,20.0,20.0,33.33,33.33,50.0,33.33,50.0,20.0,33.33,50.0,50.0,20.0,Monthly,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,22000.0,11000.0,6500.0,1000.0,1400.0,4300.0,12000.0,4600.0,2100.0,5300.0,1000.0,1000.0,1000.0,1000.0,10000.0,6800.0,28000.0,1000.0,18000.0,5700.0,1600.0,1000.0,3500.0,18000.0,16000.0,17000.0,10000.0,3200.0,2700.0,4400.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1400.0,36000.0,34000.0,0.7143,0.0278,71.43,2.78,True,-13.64,13.64,-1.43,1.43,1.53,-8.41,-14.09,3.81,17.16,4.6,13.79,-18.39,30.39,-31.37,0.98,76.0,13.157894736842104,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,22K,11K,6.5K,1.0K,1.4K,4.3K,12K,4.6K,2.1K,5.3K,1.0K,1.0K,1.0K,1.0K,10K,6.8K,28K,1.0K,18K,5.7K,1.6K,1.0K,3.5K,18K,16K,17K,10K,3.2K,2.7K,4.4K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K
"Guainia, Colombia",State,44.25,46.9,23.68,26.32,8.77,32.04,19.42,71.32,8.85,50.49,12.28,48.54,28.68,49.51,28.95,33.33,33.33,20.0,20.0,20.0,33.33,33.33,50.0,33.33,50.0,20.0,33.33,50.0,50.0,20.0,Monthly,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,5000.0,5300.0,2700.0,1000.0,1000.0,1700.0,3000.0,1300.0,1000.0,1200.0,1000.0,1000.0,1000.0,1000.0,3300.0,2000.0,9200.0,1000.0,5200.0,1400.0,1000.0,1000.0,1000.0,5000.0,3700.0,5100.0,3300.0,1100.0,1000.0,1400.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,11000.0,10000.0,1.0000,0.0909,100.00,9.09,True,-21.32,21.32,-0.49,0.49,-3.68,-8.95,-6.32,7.72,11.23,1.29,13.92,-15.21,24.48,-10.91,-13.57,1042.0,0.9596928982725528,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,5.0K,5.3K,2.7K,1.0K,1.0K,1.7K,3.0K,1.3K,1.0K,1.2K,1.0K,1.0K,1.0K,1.0K,3.3K,2.0K,9.2K,1.0K,5.2K,1.4K,1.0K,1.0K,1.0K,5.0K,3.7K,5.1K,3.3K,1.1K,1.0K,1.4K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K
"Huila, Colombia",State,68.86,26.95,15.31,33.69,1.99,33.85,20.0,69.77,4.19,49.23,19.91,46.15,30.23,50.77,29.1,46.51,30.23,17.86,26.79,17.86,36.11,27.78,69.05,23.26,54.55,17.86,36.11,30.95,45.45,19.64,Monthly,2000.0,1000.0,1000.0,1300.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1500.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1300.0,1000.0,1000.0,1000.0,1000.0,1000.0,2900.0,1500.0,1300.0,1000.0,1000.0,1000.0,460000.0,180000.0,100000.0,14000.0,26000.0,60000.0,220000.0,96000.0,39000.0,90000.0,13000.0,3200.0,1300.0,8600.0,220000.0,130000.0,600000.0,28000.0,320000.0,130000.0,38000.0,16000.0,73000.0,300000.0,260000.0,330000.0,190000.0,69000.0,52000.0,74000.0,1800.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1300.0,1000.0,1000.0,1300.0,1000.0,1000.0,1500.0,1100.0,1000.0,1000.0,1000.0,1000.0,1000.0,3300.0,20000.0,670000.0,650000.0,0.1650,0.0049,16.50,0.49,False,-0.72,0.72,5.31,-5.31,2.54,-9.45,-6.9,-2.05,15.87,2.26,7.78,-10.04,19.06,-22.35,3.29,1530.0,2.156862745098039,2.0K,1.0K,1.0K,1.3K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,1.5K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,1.3K,1.0K,1.0K,1.0K,1.0K,1.0K,2.9K,1.5K,1.3K,1.0K,1.0K,1.0K,460K,180K,100K,14K,26K,60K,220K,96K,39K,90K,13K,3.2K,1.3K,8.6K,220K,130K,600K,28K,320K,130K,38K,16K,73K,300K,260K,330K,190K,69K,52K,74K,1.8K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,1.3K,1.0K,1.0K,1.3K,1.0K,1.0K,1.5K,1.1K,1.0K,1.0K,1.0K,1.0K,1.0K
"La Guajira, Colombia",State,66.04,30.19,17.4,34.8,1.61,37.74,18.24,74.94,3.77,48.39,16.13,44.03,25.06,51.61,30.05,53.85,43.59,13.02,39.06,2.6,37.04,20.63,79.07,2.56,50.0,8.85,42.33,20.93,50.0,36.46,Monthly,21000.0,9800.0,11000.0,17000.0,9000.0,7600.0,5000.0,1000.0,1300.0,2300.0,2700.0,2600.0,15000.0,6000.0,2400.0,7600.0,6600.0,7300.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,14000.0,6900.0,6800.0,7800.0,3700.0,4000.0,34000.0,18000.0,17000.0,1000.0,1000.0,1000.0,210000.0,96000.0,55000.0,12000.0,13000.0,29000.0,110000.0,51000.0,17000.0,42000.0,5100.0,1400.0,1000.0,3100.0,120000.0,58000.0,290000.0,12000.0,150000.0,51000.0,17000.0,6000.0,27000.0,140000.0,97000.0,160000.0,95000.0,38000.0,22000.0,35000.0,19000.0,3400.0,1000.0,1000.0,1700.0,1900.0,1700.0,16000.0,8400.0,7900.0,9000.0,4100.0,4900.0,19000.0,14000.0,5700.0,3600.0,7300.0,5000.0,7000.0,37000.0,46000.0,360000.0,310000.0,0.8043,0.1028,80.43,10.28,False,4.13,-4.13,1.61,-1.61,-4.38,6.4,4.26,-7.28,0.99,-0.7,2.4,-1.7,-1.21,-12.19,13.4,74874.0,0.4941635280604749,21K,9.8K,11K,17K,9.0K,7.6K,5.0K,1.0K,1.3K,2.3K,2.7K,2.6K,15K,6.0K,2.4K,7.6K,6.6K,7.3K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,14K,6.9K,6.8K,7.8K,3.7K,4.0K,34K,18K,17K,1.0K,1.0K,1.0K,210K,96K,55K,12K,13K,29K,110K,51K,17K,42K,5.1K,1.4K,1.0K,3.1K,120K,58K,290K,12K,150K,51K,17K,6.0K,27K,140K,97K,160K,95K,38K,22K,35K,19K,3.4K,1.0K,1.0K,1.7K,1.9K,1.7K,16K,8.4K,7.9K,9.0K,4.1K,4.9K,19K,14K,5.7K,3.6K,7.3K,5.0K,7.0K
